deltat,IMU1,IMU2
1655373691.3171597,
1655373696.0459788,0.01, 5.12,5.12
1655373696.0651593,0.01, 5.12,5.12
1655373696.0800977,0.01, 5.12,5.12
1655373696.0984552,0.01, 5.12,5.12
1655373696.1181347,0.01, 5.12,5.12
1655373696.1340046,0.01, 5.12,5.12
1655373696.1512256,0.01, 5.12,5.12
1655373696.1698396,0.01, 5.12,5.12
1655373696.1871147,0.01, 5.12,5.12
1655373696.204314,0.01, 5.12,5.12
1655373696.2233691,0.01, 5.12,5.12
1655373696.2389672,0.01, 5.12,5.12
1655373696.2579265,0.13, 5.12,5.12
1655373696.2764733,0.01, 5.12,5.12
1655373696.2938514,0.01, 5.12,5.12
1655373696.3108952,0.01, 5.12,5.12
1655373696.3306618,0.01, 5.12,5.12
1655373696.3450036,0.01, 5.12,5.12
1655373696.3660202,0.01, 5.12,5.12
1655373696.3831227,0.01, 5.12,5.12
1655373696.3984454,0.01, 5.12,5.12
1655373696.4169638,0.01, 5.12,5.12
1655373696.4359384,0.01, 5.12,5.12
1655373696.4508185,0.01, 5.12,5.12
1655373696.4698186,0.13, 5.12,5.12
1655373696.488856,0.01, 5.12,5.12
1655373696.5038185,0.01, 5.12,5.12
1655373696.5228179,0.01, 5.12,5.12
1655373696.5418386,0.01, 5.12,5.12
1655373696.5578282,0.01, 5.12,5.12
1655373696.5758188,0.01, 5.12,5.12
1655373696.5953436,0.01, 5.12,5.12
1655373696.6100397,0.01, 5.12,5.12
1655373696.629026,0.01, 5.12,5.12
1655373696.6483955,0.01, 5.12,5.12
1655373696.6636906,0.01, 5.12,5.12
1655373696.6827607,0.01, 5.12,5.12
1655373696.7009158,0.13, 5.11,5.11
1655373696.7166295,0.01, 5.11,5.11
1655373696.7358453,0.01, 5.11,5.11
1655373696.754976,0.01, 5.11,5.11
1655373696.7694683,0.01, 5.11,5.11
1655373696.7884905,0.01, 5.11,5.11
1655373696.8076468,0.01, 5.11,5.11
1655373696.82271,0.01, 5.11,5.11
1655373696.841395,0.01, 5.11,5.11
1655373696.860357,0.01, 5.11,5.11
1655373696.8761454,0.01, 5.11,5.11
1655373696.8953247,0.01, 5.11,5.11
1655373696.9132593,0.01, 5.11,5.11
1655373696.9296322,0.13, 5.11,5.11
1655373696.9483626,0.01, 5.11,5.11
1655373696.9668384,0.01, 5.11,5.11
1655373696.982438,0.01, 5.11,5.11
1655373697.0014822,0.01, 5.11,5.11
1655373697.0204856,0.01, 5.11,5.11
1655373697.035651,0.01, 5.11,5.11
1655373697.0545652,0.01, 5.11,5.11
1655373697.0734508,0.01, 5.11,5.11
1655373697.088667,0.01, 5.11,5.11
1655373697.1076958,0.01, 5.11,5.11
1655373697.1257627,0.01, 5.11,5.11
1655373697.1418242,0.13, 5.11,5.11
1655373697.160536,0.01, 5.11,5.11
1655373697.179197,0.01, 5.11,5.11
1655373697.1949527,0.01, 5.11,5.11
1655373697.2138684,0.01, 5.11,5.11
1655373697.2331228,0.01, 5.11,5.11
1655373697.2484307,0.01, 5.11,5.11
1655373697.2676764,0.01, 5.11,5.11
1655373697.285761,0.01, 5.11,5.11
1655373697.301722,0.01, 5.11,5.11
1655373697.3205,0.01, 5.11,5.11
1655373697.3393674,0.01, 5.11,5.11
1655373697.354927,0.01, 5.11,5.11
1655373697.373448,0.13, 5.11,5.11
1655373697.3940532,0.01, 5.11,5.11
1655373697.408223,0.01, 5.11,5.11
1655373697.4269598,0.01, 5.11,5.11
1655373697.4443808,0.01, 5.11,5.11
1655373697.460539,0.01, 5.11,5.11
1655373697.4789407,0.01, 5.11,5.11
1655373697.4985392,0.01, 5.11,5.11
1655373697.5137384,0.01, 5.11,5.11
1655373697.5322957,0.01, 5.11,5.11
1655373697.5512657,0.01, 5.11,5.11
1655373697.567262,0.01, 5.11,5.11
1655373697.585265,0.01, 5.11,5.11
1655373697.6042614,0.13, 5.11,5.11
1655373697.6202679,0.01, 5.11,5.11
1655373697.638261,0.01, 5.11,5.11
1655373697.6572597,0.01, 5.11,5.11
1655373697.6732614,0.01, 5.11,5.11
1655373697.6912594,0.01, 5.11,5.11
1655373697.7102587,0.01, 5.11,5.11
1655373697.7262602,0.01, 5.11,5.11
1655373697.7452593,0.01, 5.11,5.11
1655373697.7632618,0.01, 5.11,5.11
1655373697.7792633,0.01, 5.11,5.11
1655373697.7982638,0.01, 5.11,5.11
1655373697.8162625,0.13, 5.11,5.11
1655373697.8322608,0.01, 5.11,5.11
1655373697.8512619,0.01, 5.11,5.11
1655373697.8702607,0.01, 5.11,5.11
1655373697.8852606,0.01, 5.11,5.11
1655373697.904278,0.01, 5.11,5.11
1655373697.9232802,0.01, 5.11,5.11
1655373697.9382837,0.01, 5.11,5.11
1655373697.9570239,0.01, 5.11,5.11
1655373697.9760296,0.01, 5.11,5.11
1655373697.991555,0.01, 5.11,5.11
1655373698.01037,0.01, 5.11,5.11
1655373698.0294137,0.01, 5.11,5.11
1655373698.0453773,0.13, 5.11,5.11
1655373698.0632436,0.01, 5.11,5.11
1655373698.08274,0.01, 5.11,5.11
1655373698.0978346,0.01, 5.11,5.11
1655373698.1166418,0.01, 5.11,5.11
1655373698.1356952,0.01, 5.11,5.11
1655373698.1512635,0.01, 5.11,5.11
1655373698.169613,0.01, 5.11,5.11
1655373698.1898246,0.01, 5.11,5.11
1655373698.2045965,0.01, 5.11,5.11
1655373698.2232077,0.01, 5.11,5.11
1655373698.241466,0.01, 5.11,5.11
1655373698.2574124,0.13, 5.11,5.11
1655373698.2760665,0.01, 5.11,5.11
1655373698.2951658,0.01, 5.11,5.11
1655373698.3101888,0.01, 5.11,5.11
1655373698.329514,0.01, 5.11,5.11
1655373698.3476734,0.01, 5.11,5.11
1655373698.363672,0.01, 5.11,5.11
1655373698.3820703,0.01, 5.11,5.11
1655373698.401033,0.01, 5.11,5.11
1655373698.4166765,0.01, 5.11,5.11
1655373698.4361563,0.01, 5.11,5.11
1655373698.4541001,0.01, 5.11,5.11
1655373698.472371,0.01, 5.11,5.11
1655373698.4887652,0.13, 5.11,5.11
1655373698.5079455,0.01, 5.11,5.11
1655373698.5231922,0.01, 5.11,5.11
1655373698.5421364,0.01, 5.11,5.11
1655373698.5604339,0.01, 5.11,5.11
1655373698.576492,0.01, 5.11,5.11
1655373698.5952601,0.01, 5.10,5.10
1655373698.6132092,0.01, 5.10,5.10
1655373698.629544,0.01, 5.10,5.10
1655373698.6484027,0.01, 5.10,5.10
1655373698.667506,0.01, 5.10,5.10
1655373698.6828403,0.01, 5.10,5.10
1655373698.7007086,0.01, 5.10,5.10
1655373698.7201953,0.13, 5.10,5.10
1655373698.735847,0.01, 5.10,5.10
1655373698.7551608,0.01, 5.10,5.10
1655373698.7738316,0.01, 5.10,5.10
1655373698.7890472,0.01, 5.10,5.10
1655373698.808727,0.01, 5.10,5.10
1655373698.8257787,0.01, 5.10,5.10
1655373698.8428698,0.01, 5.10,5.10
1655373698.8609958,0.01, 5.10,5.10
1655373698.8793042,0.01, 5.10,5.10
1655373698.8953161,0.01, 5.10,5.10
1655373698.9140584,0.01, 5.10,5.10
1655373698.9329286,0.13, 5.10,5.10
1655373698.9481115,0.01, 5.10,5.10
1655373698.9670925,0.01, 5.10,5.10
1655373698.9858735,0.01, 5.10,5.10
1655373699.0010378,0.01, 5.10,5.10
1655373699.0194511,0.01, 5.10,5.10
1655373699.0382364,0.01, 5.10,5.10
1655373699.0544276,0.01, 5.10,5.10
1655373699.0735025,0.01, 5.10,5.10
1655373699.0920043,0.01, 5.10,5.10
1655373699.1082885,0.01, 5.10,5.10
1655373699.1264255,0.01, 5.10,5.10
1655373699.1444256,0.01, 5.10,5.10
1655373699.1602347,0.13, 5.10,5.10
1655373699.1792748,0.01, 5.10,5.10
1655373699.1984913,0.01, 5.10,5.10
1655373699.2134328,0.01, 5.10,5.10
1655373699.2323682,0.01, 5.10,5.10
1655373699.2507966,0.01, 5.10,5.10
1655373699.2666726,0.01, 5.10,5.10
1655373699.285845,0.01, 5.10,5.10
1655373699.3043008,0.01, 5.10,5.10
1655373699.320382,0.01, 5.10,5.10
1655373699.3388813,0.01, 5.10,5.10
1655373699.3587456,0.01, 5.10,5.10
1655373699.3734465,0.13, 5.10,5.10
1655373699.3919058,0.01, 5.10,5.10
1655373699.4108493,0.01, 5.10,5.10
1655373699.4270651,0.01, 5.10,5.10
1655373699.4457693,0.01, 5.10,5.10
1655373699.4646358,0.01, 5.10,5.10
1655373699.4815466,0.01, 5.10,5.10
1655373699.4984121,0.01, 5.10,5.10
1655373699.5175047,0.01, 5.10,5.10
1655373699.5333974,0.01, 5.10,5.10
1655373699.5514827,0.01, 5.10,5.10
1655373699.5703084,0.01, 5.10,5.10
1655373699.5860858,0.01, 5.10,5.10
1655373699.6041996,0.13, 5.10,5.10
1655373699.6234396,0.01, 5.10,5.10
1655373699.638516,0.01, 5.10,5.10
1655373699.657583,0.01, 5.10,5.10
1655373699.6758757,0.01, 5.10,5.10
1655373699.691877,0.01, 5.10,5.10
1655373699.7106793,0.01, 5.10,5.10
1655373699.7289455,0.01, 5.10,5.10
1655373699.744443,0.01, 5.10,5.10
1655373699.7640681,0.01, 5.10,5.10
1655373699.7824605,0.01, 5.10,5.10
1655373699.797909,0.01, 5.10,5.10
1655373699.816816,0.01, 5.10,5.10
1655373699.83603,0.13, 5.10,5.10
1655373699.8510668,0.01, 5.10,5.10
1655373699.8696957,0.01, 5.10,5.10
1655373699.8887455,0.01, 5.10,5.10
1655373699.9039767,0.01, 5.10,5.10
1655373699.9232774,0.01, 5.10,5.10
1655373699.9420376,0.01, 5.10,5.10
1655373699.9582255,0.01, 5.10,5.10
1655373699.976927,0.01, 5.10,5.10
1655373699.9960055,0.01, 5.10,5.10
1655373700.0107076,0.01, 5.10,5.10
1655373700.0297194,0.01, 5.10,5.10
1655373700.0480764,0.13, 5.10,5.10
1655373700.0641634,0.01, 5.10,5.10
1655373700.0846667,0.01, 5.10,5.10
1655373700.1017754,0.01, 5.10,5.10
1655373700.1171184,0.01, 5.10,5.10
1655373700.135721,0.01, 5.10,5.10
1655373700.1553626,0.01, 5.10,5.10
1655373700.1704755,0.01, 5.10,5.10
1655373700.1904182,0.01, 5.10,5.10
1655373700.2085736,0.01, 5.10,5.10
1655373700.2235909,0.01, 5.10,5.10
1655373700.2433696,0.01, 5.10,5.10
1655373700.2620957,0.01, 5.10,5.10
1655373700.2763672,0.13, 5.10,5.10
1655373700.2956002,0.01, 5.10,5.10
1655373700.3137164,0.01, 5.10,5.10
1655373700.3295264,0.01, 5.10,5.10
1655373700.3483512,0.01, 5.10,5.10
1655373700.3683753,0.01, 5.10,5.10
1655373700.3842058,0.01, 5.10,5.10
1655373700.4028242,0.01, 5.10,5.10
1655373700.420546,0.01, 5.10,5.10
1655373700.435897,0.01, 5.10,5.10
1655373700.4549813,0.01, 5.10,5.10
1655373700.4731703,0.01, 5.10,5.10
1655373700.4890006,0.13, 5.10,5.10
1655373700.5072906,0.01, 5.10,5.10
1655373700.5262039,0.01, 5.10,5.10
1655373700.5422585,0.01, 5.10,5.10
1655373700.5604107,0.01, 5.10,5.10
1655373700.5795882,0.01, 5.10,5.10
1655373700.5966873,0.01, 5.10,5.10
1655373700.6141453,0.01, 5.10,5.10
1655373700.633294,0.01, 5.10,5.10
1655373700.6503232,0.01, 5.10,5.10
1655373700.6676557,0.01, 5.09,5.09
1655373700.6866055,0.01, 5.09,5.09
1655373700.7020378,0.01, 5.09,5.09
1655373700.7200952,0.13, 5.09,5.09
1655373700.738959,0.01, 5.09,5.09
1655373700.7557259,0.01, 5.09,5.09
1655373700.7736003,0.01, 5.09,5.09
1655373700.7922606,0.01, 5.09,5.09
1655373700.808077,0.01, 5.09,5.09
1655373700.826028,0.01, 5.09,5.09
1655373700.8452501,0.01, 5.09,5.09
1655373700.8601744,0.01, 5.09,5.09
1655373700.8795047,0.01, 5.09,5.09
1655373700.8976247,0.01, 5.09,5.09
1655373700.9140434,0.01, 5.09,5.09
1655373700.9329197,0.01, 5.09,5.09
1655373700.951083,0.13, 5.09,5.09
1655373700.966905,0.01, 5.09,5.09
1655373700.9867072,0.01, 5.09,5.09
1655373701.004845,0.01, 5.09,5.09
1655373701.0207186,0.01, 5.09,5.09
1655373701.0388222,0.01, 5.09,5.09
1655373701.0573263,0.01, 5.09,5.09
1655373701.0737321,0.01, 5.09,5.09
1655373701.0917077,0.01, 5.09,5.09
1655373701.1109426,0.01, 5.09,5.09
1655373701.1266224,0.01, 5.09,5.09
1655373701.14482,0.01, 5.09,5.09
1655373701.1638181,0.13, 5.09,5.09
1655373701.179834,0.01, 5.09,5.09
1655373701.1982684,0.01, 5.09,5.09
1655373701.2165008,0.01, 5.09,5.09
1655373701.233036,0.01, 5.09,5.09
1655373701.2512527,0.01, 5.09,5.09
1655373701.2700233,0.01, 5.09,5.09
1655373701.2859085,0.01, 5.09,5.09
1655373701.3046274,0.01, 5.09,5.09
1655373701.3235774,0.01, 5.09,5.09
1655373701.3383095,0.01, 5.09,5.09
1655373701.3570995,0.01, 5.09,5.09
1655373701.3761494,0.01, 5.09,5.09
1655373701.3916905,0.13, 5.09,5.09
1655373701.410726,0.01, 5.09,5.09
1655373701.428969,0.01, 5.09,5.09
1655373701.444772,0.01, 5.09,5.09
1655373701.4634523,0.01, 5.09,5.09
1655373701.4826066,0.01, 5.09,5.09
1655373701.4984703,0.01, 5.09,5.09
1655373701.5173206,0.01, 5.09,5.09
1655373701.5362425,0.01, 5.09,5.09
1655373701.5523512,0.01, 5.09,5.09
1655373701.5709846,0.01, 5.09,5.09
1655373701.589585,0.01, 5.09,5.09
1655373701.6048355,0.01, 5.09,5.09
1655373701.623584,0.13, 5.09,5.09
1655373701.6417542,0.01, 5.09,5.09
1655373701.6577413,0.01, 5.09,5.09
1655373701.6757956,0.01, 5.09,5.09
1655373701.695227,0.01, 5.09,5.09
1655373701.7112265,0.01, 5.09,5.09
1655373701.7301424,0.01, 5.09,5.09
1655373701.748947,0.01, 5.09,5.09
1655373701.7644107,0.01, 5.09,5.09
1655373701.7832842,0.01, 5.09,5.09
1655373701.8020105,0.01, 5.09,5.09
1655373701.8173387,0.01, 5.09,5.09
1655373701.8362262,0.13, 5.09,5.09
1655373701.8540795,0.01, 5.09,5.09
1655373701.8701706,0.01, 5.09,5.09
1655373701.888958,0.01, 5.09,5.09
1655373701.9082723,0.01, 5.09,5.09
1655373701.9241576,0.01, 5.09,5.09
1655373701.9418793,0.01, 5.09,5.09
1655373701.961563,0.01, 5.09,5.09
1655373701.9762108,0.01, 5.09,5.09
1655373701.994676,0.01, 5.09,5.09
1655373702.013901,0.01, 5.09,5.09
1655373702.0287955,0.01, 5.09,5.09
1655373702.0478115,0.01, 5.09,5.09
1655373702.0664444,0.13, 5.09,5.09
1655373702.0823295,0.01, 5.09,5.09
1655373702.1015291,0.01, 5.09,5.09
1655373702.1204426,0.01, 5.09,5.09
1655373702.135527,0.01, 5.09,5.09
1655373702.1542602,0.01, 5.09,5.09
1655373702.1738067,0.01, 5.09,5.09
1655373702.1890073,0.01, 5.09,5.09
1655373702.2071064,0.01, 5.09,5.09
1655373702.2257419,0.01, 5.09,5.09
1655373702.241354,0.01, 5.09,5.09
1655373702.260442,0.01, 5.09,5.09
1655373702.2794297,0.01, 5.09,5.09
1655373702.295246,0.13, 5.09,5.09
1655373702.3137386,0.01, 5.09,5.09
1655373702.3324172,0.01, 5.09,5.09
1655373702.3482304,0.01, 5.09,5.09
1655373702.366805,0.01, 5.09,5.09
1655373702.385374,0.01, 5.09,5.09
1655373702.4008484,0.01, 5.09,5.09
1655373702.419592,0.01, 5.09,5.09
1655373702.4390254,0.01, 5.09,5.09
1655373702.4542882,0.01, 5.09,5.09
1655373702.4733086,0.01, 5.09,5.09
1655373702.4920166,0.01, 5.09,5.09
1655373702.5074575,0.13, 5.08,5.08
1655373702.5260358,0.01, 5.08,5.08
1655373702.5450742,0.01, 5.08,5.08
1655373702.5606217,0.01, 5.08,5.08
1655373702.5801098,0.01, 5.08,5.08
1655373702.598984,0.01, 5.08,5.08
1655373702.6142237,0.01, 5.08,5.08
1655373702.6330786,0.01, 5.08,5.08
1655373702.6514962,0.01, 5.08,5.08
